#2kb-http 2kb-quic 4kb-http 4kb-quic 8kb-http 8kb-quic 16kb-http 16kb-quic 32kb-http 32kb-quic 64kb-http 64kb-quic 128kb-http 128kb-quic 256kb-http 256kb-quic 512kb-http 512kb-quic
3419941.200789092 384981.6757252568 368862.2731734008 351784.3532793822 266438.50801757636 367354.2117376413 372086.2468500061 328340.02377007087 324081.3522223663 352745.83547765354 250003.8022954877 254690.67937163828 286663.7699406894 285626.222545279 280219.25206318335 279592.3198752222 217647.2785055929 220559.01949751386
3717569.9048774005 382668.8570546563 445869.0901553903 477945.4109718283 384067.2393539858 361064.89223728585 332872.1526893576 315824.8636858419 324227.88833419996 316531.0142484379 245915.92481619344 251591.84383381833 321728.49736376095 325721.4823030724 360350.73358710407 370384.4963285041 261121.04027388565 278027.78560517554
3430302.32281821 381696.03775213525 439955.1115140729 479547.0171096888 367017.3323584848 366228.45838624827 349671.41180101986 314869.08325218223 300631.6133257559 314354.39639039943 241297.18387901466 246146.86033020832 325982.2422489587 329966.4063353305 330081.9411792647 332866.15276099864 205010.5650561168 204553.63806083135
3414781.6775762294 380039.7776356631 447627.9560157211 435787.03720845375 381990.82338564907 366651.84331746295 371262.43920242565 373673.0848545309 287608.8834698412 297784.5116875189 257200.3020362946 262964.61109189095 268974.0511078331 271379.4038139908 354716.7668372828 358877.7064787919 213792.4512747033 231744.9331373116
3634028.3837123215 471829.4126512178 443028.8675872069 432336.70251896366 366186.14202845714 346368.71649254847 408660.11974208994 335031.69185812585 294703.6432164012 298450.5993873428 268009.84750295884 272170.86060064967 415656.2043068074 419457.4088439661 325098.54119283915 329084.02435021213 244242.09911784588 228697.0421933513
3440730.068612159 462791.70886061544 403669.7305413999 434145.8351982843 421517.01839751936 378118.12094712746 371769.6055998653 341270.5013808254 337194.0870826546 355423.4487402949 264547.4331674588 269615.58063199406 333944.63665844995 336773.139772816 306408.1751991454 310139.50365091965 188338.98761970116 215347.22287372188
3220483.6512296307 382320.84707464685 403896.59798901144 391398.66281471716 298855.47465177835 311017.23660556827 283646.86263661215 267910.6912911584 265776.58177266206 270524.43315749156 269827.85166518437 277079.1175724376 269473.1226382263 269816.41450518515 271930.4155152648 272540.45748621895 256750.45267962702 256419.861450111
3599363.30943112 387679.8175981918 405873.4899972349 357912.8920304772 384717.4529025373 299582.1975517551 310513.8126775634 278872.9040129922 274739.9198541611 283059.3834048458 276164.03588388296 257702.67405863086 247410.75202117715 243721.42305806937 229176.7484401132 228888.68517266563 243682.9008445642 247086.03839654042
397891.0355105604 326245.5411898481 364466.23334475677 326283.51308070164 350187.4211501281 268101.5706240021 273957.45583526185 247705.8687090368 253094.14047975637 250205.8181194716 240449.20806639257 244971.054983043 217459.35785183142 217432.47054249124 250963.24919717532 253880.34117763527 257065.67178311152 260438.7799108932
410889.3061027111 327312.3753186602 336769.7610300381 327674.69285704085 351637.32520897745 205451.46429460644 253334.35149536715 251049.92244043294 219826.72434496434 224364.80236993785 215188.50634338424 219032.38526538823 252317.24823345634 252308.5034618674 229756.35642586392 227732.0682779585 282731.83204670274 287044.2398462009
293416.2748178876 386823.707361099 342113.6134538427 306205.2669579492 312170.49123547017 244536.04610561836 225229.62575468107 223809.06989185011 217258.1409213819 223132.4056998428 250154.08021932203 254568.10645449773 256210.1044379368 255706.88105595062 262639.6101026198 258535.26267688518 257247.73088097884 260068.3074884192
299233.4085979253 276724.59681361023 314583.79318564304 334299.9839678078 338064.4111614466 279269.8194083309 265607.50049526524 260049.03862672712 260926.31399139998 263158.7381587692 253421.51627667522 257736.09079962724 224084.52025406723 229451.19787927458 269590.53089821694 276577.61051021994 278440.70739358175 280380.0185847692
3374069.7902802364 323484.14305074356 402764.79489301896 358996.5393712791 355277.61005345907 286797.43946877815 288417.10197360447 259548.13202196345 253537.69018418426 266312.37283878 222358.6185320771 226497.64498722844 288090.40539351775 283798.26125024003 281830.27150322776 279521.678895678 274531.27397370635 276271.5168664058
3419938.7951488234 318919.73281852243 404768.61512715986 362129.13905527565 353054.7979289873 289506.0199331411 269663.10353269044 264940.04619915626 243831.22157721527 231781.20525744656 264482.522940501 298355.1821330169 243209.34821037514 248256.31588609918 258428.20586119418 259134.43958643067 282800.88836175436 284147.69890511676
3339232.8396078553 375759.7277834457 239475.73072017508 354186.23082433356 351769.72401491634 254994.12349091627 238153.98684940248 233336.17286873597 222951.46218706385 230354.62388066176 291089.3107244745 276364.6323240236 288920.2846123642 295660.70290563226 250962.28901048668 254028.66009145518 346135.9266397053 346607.2621168628
3419939.997968535 320377.9960379399 211923.13259287993 320834.94379898463 262454.7389813239 251180.36125250958 234935.32674600955 230709.85466610204 291693.56526969705 303663.6136714044 232156.53881375951 236317.9779361436 285708.6899669402 284164.8119702505 270789.51115441363 262925.9385343981 303595.23263600474 303914.1530375319
343342.43675540714 322096.2255638695 213804.04459602654 368725.0104691042 349895.9637956972 321795.12183426536 304159.03263302345 303593.8527642619 230564.37080513086 242338.10552512293 266119.207736433 270567.60990623105 259754.3917415069 262136.56278011782 305576.2939054678 315021.9325653951 256810.41683038123 263381.84448583226
3785953.8302765545 456361.2763402055 273882.11425947945 393290.3706899053 445504.1581577489 266990.4503236124 241711.68142467932 240776.27171694444 234112.16951072955 242302.32602064847 311236.17836977245 319698.7791344909 251279.94101181044 253146.791013543 274311.84696936666 273278.43444024964 318587.75822483795 323061.89908179385
3229671.9772018604 320573.43934550334 226007.65250406557 299228.49233287305 338772.71546779084 261114.62798703357 242085.30832252465 239925.85799570102 264133.5681883059 277906.66136854404 262399.0358280789 266843.77307820786 253769.13552689008 256095.417491641 313195.8844187864 320754.7399907871 336625.961862878 338674.0695386601
3504643.802702349 377989.5565010576 228984.12235405517 301686.5374159827 275473.4307010312 298833.07856023486 284171.2450504796 276494.827570411 311484.8529108086 328446.7746865846 254337.07097772375 256658.983929262 313210.473005155 316446.01259499753 312565.6733038852 320714.3293846381 299201.20752347936 305911.5375131624
2496141.34082841 471511.8691757153 244513.75191858524 359587.55423485267 400228.48418448976 290249.91171584866 328635.0588289313 321872.6132822148 297824.8895778499 272754.46832709404 255372.2826511221 257048.24256409437 208594.16209401263 210294.44781033052 315610.5494356655 314321.7805481735 293061.3695748164 306114.7761239379
3414781.6775762294 323334.87608947087 251018.74562310104 430140.9667549306 457080.7308303708 348226.34987661254 334340.3220660067 321702.5452414729 261219.7378818125 275467.0422133872 248599.21207784823 253510.4025733589 314317.24768757756 317228.415622461 302932.5437820978 308478.57232907607 248412.80475549836 250258.56609846483
3711475.481460955 458551.4853971403 292775.66695201385 431437.7837833782 446521.50924567645 299277.7578912988 278587.0114270615 273809.91987114685 258795.19238727094 268715.00110063696 250484.7563873257 255142.44782099777 286554.2770444881 289423.9640580471 287799.4413990694 286203.29820150754 265996.77154830244 268838.661118016
3414780.478382224 350859.62372655806 254410.28864381145 354397.950724486 383524.15283936774 299104.0671298152 269549.2626661507 273327.3466943116 247916.18158863872 257924.8461340194 309768.4498441205 316681.1507912835 257950.30781696062 261458.64283979769 263338.98766458186 267626.39274594066 298532.62509112415 298832.97933073936
3300292.1781256585 375424.1967890162 247375.36221389656 383761.79307242064 302261.2078657201 300182.01578156103 272352.9214181682 267640.25843459915 249714.21221413894 259398.58527586958 205888.61551484064 210644.8029353515 318691.348326668 322017.1659423562 320239.92184672283 323397.8730954045 286652.8943514789 299881.1556781672
3354073.987072553 323235.43357312656 239795.35064773972 358129.10645110474 360425.24034656835 299364.6764106777 260706.37702935882 260151.92318883524 251596.07305165462 262041.05071335586 311218.5007226334 315154.9803080057 289493.6452392838 291341.5392191603 301902.1207749704 305782.5795090471 309128.6502839291 304398.10516219493
3394303.069470455 382251.3372072109 241582.16230483475 354155.9977306662 365342.8360903929 287828.5433073974 255832.9488346855 256362.67314961526 311223.2869065712 321617.54357412405 299793.0041161039 302918.76401418564 392390.68726486526 394607.8359159157 338717.36116398807 342387.4934602832 314946.7388565478 303531.3308969644
3645732.266590681 381142.3332413128 238034.77648383006 358407.4568863668 351710.86817496305 299397.2848221869 261383.67639168166 262700.3536358192 314574.2731419601 225839.07851323468 283977.4903186162 289126.72653090145 295607.6517066074 298962.39682870277 302238.0838145401 305954.5618967918 349010.80358763924 353445.85855206486
3414781.6775762294 384981.6921420211 255692.59778389244 359525.25700979494 367145.53966666164 285882.680822701 322437.1676796408 328287.56917700195 207417.6083856243 213873.81163297745 256370.9665328109 260992.22487261874 296245.3178114249 299283.10097452486 305316.7014114972 306998.79981523287 315810.51583059767 315609.7866611299
3651613.8953906656 326397.5200857829 253856.11502694528 322806.47494492505 421115.89718177315 368026.42238980776 328057.0706579212 321954.56345528335 314808.45239403413 324922.2905580993 315342.4485986187 322791.9427183565 376579.71882733615 380787.9613691057 262550.24849447387 267133.6921611573 228099.1448079245 237264.13025204037
3477726.213417338 382320.84707464685 308749.81716396275 432877.860336147 470772.675798321 238303.0362562184 216181.37279386242 215732.0769557755 286998.2855191011 292600.0875826287 286242.27849523706 291361.4579313359 242465.99117964192 245276.91308990816 247138.2818080337 249762.33525270762 256030.56126492872 259817.2760335777
3681300.6555768615 463710.56106493337 311223.384463738 288354.64297907136 302044.04113908444 231200.58406255895 322124.34109165316 315661.12347480067 283473.7026222905 295234.58306541486 329903.1658321592 340313.48406657384 268278.2295093895 264977.43811709346 259177.48623662489 261551.35263900505 227314.03691537323 230368.07468546528
2940259.5783781987 272420.94888603844 197634.98127037642 284929.6288498863 311719.1261976184 353253.6506156721 334751.5730594363 327385.3397242864 257636.94160210498 268580.8738907394 388411.39583818323 392544.2268168765 321378.8274770161 323631.3287977002 266575.22130360565 269297.88427175366 250809.32300827437 249316.0194632416
3014646.6131034335 279038.88380357414 310349.7892517707 393215.84096391976 447210.24996703083 351881.87967967335 303863.96536849905 293276.00644493895 316275.45753522083 330813.6547528577 293035.21630766726 298787.3762241614 317182.298278795 321800.6326351132 278477.49246154894 277874.33557049884 270651.58946238767 275017.5182110462
3669367.662257476 456262.2173519327 291213.61404579354 393700.7810285151 402104.25257280923 325298.8283152263 264229.32379321125 264203.40411843924 316536.47515270434 309204.63884018234 295408.90384441905 300165.66281521943 314445.2241871429 313207.16845909227 290117.8663828512 295432.29224193085 363023.8956534256 342820.5295447525
3389220.557177508 462181.1847441046 274527.27805596625 393476.80998227315 420947.23027373734 289049.35506749066 273939.374048125 264590.37511974963 284179.5102546 300910.3491745188 374522.25637740525 381396.241179491 349432.02996407513 353497.3124064399 312584.29326582386 326032.21774824505 351538.272307176 339351.1384345354
406828.3747511348 372959.5562581603 272256.598191583 356376.1282469178 367225.7170636033 289567.0182595737 326682.0159818212 334970.251842731 387953.8482156157 400852.43476484774 373202.18406192586 380802.8140621922 323402.26380142017 329258.00369563996 275056.69150799833 274258.8890920741 314197.1770111395 326616.7511577149
3071914.0321236877 382738.5188652805 242328.8751078317 359774.5972988658 471036.4098570085 353283.9197848809 304103.3152217309 293014.6340508602 388694.4540351864 300128.9280428001 240450.08736426986 244482.54633503896 300531.75051316206 305942.60383731424 320019.2234701323 322584.61385762616 252393.378848143 274826.52473656926
3349112.301566647 378057.57241261593 309970.52201667184 428188.18650204974 467474.7073020395 368833.03090082464 298305.51111901563 297549.2327638348 294666.7852352176 306130.4429724391 250967.5645525692 256872.07508190602 301048.5909814771 298076.879390615 285894.8639325032 296575.80495497794 282596.86579318385 258120.66708150346
410219.23407806933 476968.4560809399 312260.11700227845 433646.81319686037 424496.39132212085 322575.5975070335 409891.1148725037 397836.4526293767 296571.6909881474 305862.29097149725 319835.20139337424 325696.2961255339 317935.8027763592 338908.27313892054 411909.42324371747 416396.6916462275 142230.08252065143 142876.25578484347
3414781.6775762294 385334.54886970005 273551.98676119326 394186.93612626905 420336.94858614483 416885.7437386596 327752.6611299943 409837.70088068215 330193.40113811847 391103.8562488224 319836.7567903147 325562.118100379 252858.11125581438 255808.1464406189 341726.6468552325 336667.9121411163 135692.62466652907 129996.91831798716
3059459.26601214 382529.56085523375 272669.7855384786 550470.892290177 528871.5567267743 440091.7982105256 302375.1405002059 309918.3684996902 375696.2089830707 391318.34314942657 308340.52368841186 317782.7737199095 246429.50314514292 250571.8396495116 313704.43657564453 335333.99757271627 261887.7974904405 261523.55234650298
3554160.3432530644 611757.8425972732 335120.8529898589 536452.9472895319 421538.1514681346 336997.8332431137 303330.95817727497 309649.83299642865 240970.45687877023 249889.6076208208 301315.18661612214 305778.4203584219 256665.90426000254 256240.04614310025 341394.9251764376 344355.2400619297 243206.8625676929 248538.7781649776
3467074.598552243 469930.6883116052 291568.05890311464 476628.00359821884 442316.799092557 288210.828720571 304086.60527558083 308818.0043439763 250991.10437477828 261487.8424108781 352307.9805056648 359580.0666359949 270597.2554176188 270393.38160166924 235996.26161621587 247947.24832870657 240558.36420894193 245065.10763369384
3554160.3432530644 378329.73832332937 288930.57677007647 387524.5101789213 444585.45113994373 353087.2663771793 390244.47530016885 391936.67660928215 251440.72437080537 264275.36239969346 322932.8330623942 329154.7691493428 266682.6458938709 269743.7036801038 233769.2192500942 225471.77516740706 266952.97404782363 290537.78502460895
3548588.2213072814 380659.1719625025 294133.6997480792 390956.1927533277 442526.3191733169 425117.28434385516 249047.37704338817 252128.03544616498 323830.0001488979 331853.84422055096 300532.93591519573 305992.3957036444 269466.4854895838 271704.42321738246 253815.52367447675 258622.98546817733 253487.0379982164 251150.150075338
3409638.8944133963 379490.896430461 271896.08562858973 476847.05628420546 531244.0796555313 425578.03635585145 256913.81503289714 251903.95173831307 323280.9323175018 331978.0323897896 294402.35682803136 305512.08266123367 317685.7743289987 321000.2569641584 235495.28492077065 243311.26025115445 344378.487661433 320071.49271000136
3472393.477506483 476968.48128014064 370160.5290308773 540787.073718387 349852.28652342653 269028.7421062713 269369.93997029914 259065.47925280646 322500.22003612417 317947.5752930714 287430.9871008204 293594.20272273297 287824.5122098407 289709.1573787587 235366.41385078532 226753.64365344986 280895.16972707736 314042.3799487585
3379103.4070562953 469510.8474116221 228935.4924913508 327545.38062903454 351872.7751472392 277876.99977153173 335217.97857875336 333427.9870629976 300019.10107625666 309624.6545660007 340465.0825518228 344981.56515682273 328656.3613919901 331981.37650681206 228547.48536668092 232624.37015162918 226880.6111079059 246887.21265289592
3515527.8723017946 317378.83582398493 243423.28320063933 317788.4978916516 349416.1161763277 299451.64796371816 335028.5571988833 334670.19477271126 351371.5045837626 369092.1968232636 251852.90157549063 255927.92464399835 254020.03292691612 256695.01267183197 257824.5458442385 268148.060301077 247481.68444226857 242623.8004036641
3472393.477506483 274807.1630562393 258002.75385104647 320463.32324736146 366345.69080725766 367141.58682186843 331628.6764175229 335524.0341289284 347558.0845936423 334208.9990771053 251384.94355412922 256589.70527425176 286349.9057248236 289036.72063567623 279771.9273405529 297886.843894323 217985.57862715283 220163.3010368869
3389220.557177508 384067.2393539858 243574.53872461073 431886.7701723133 447758.008503836 352634.2807260704 316167.3678955636 333238.73375954933 320084.2307315601 336922.6031425005 239614.15674006677 249543.4554225499 320768.73072695325 325015.0577785532 355244.6113003604 305214.8436341276 260827.1881893409 276777.84360571834
3389221.738486559 478815.5006549489 292557.1611607146 432201.624412019 445338.98606308806 364980.3040796859 315950.74459120963 303420.14450585627 299110.42162235145 314990.9312653252 245765.18260096206 243968.7557124035 325277.9814653369 329122.47045522666 330026.30270305905 336386.2977618437 205308.36414296314 204386.19706602616
3276411.4418398407 577631.2170031504 308926.77785498026 548433.9986160622 446142.4156173989 349658.65152697824 371686.3679957329 365750.00939276296 288456.4933973526 298071.15983984794 257070.58489012302 261842.4096063162 268935.48326929536 271315.39145964774 352944.5000944386 337505.16491175134 213656.332929135 230556.98826201115
3639870.9168150867 599201.8353129359 303940.2271097748 433194.15128455317 425894.02979951527 335981.7442373942 364953.3949751167 363791.2723408623 288522.0951850505 299956.1349514123 268069.9440195218 273921.286928333 415047.81471914076 418134.5663344779 327029.86708144424 352709.9613287565 244680.76172371375 229961.2173169943
3414781.6775762294 467943.0120661942 311583.2037828022 386082.4217956339 497809.3521048042 385958.34005206753 335292.45555209764 330372.39599739044 337919.51784793386 349322.06729062827 264544.2400797258 268517.343278833 333947.1849268749 336612.3389223233 307150.7176387343 316276.6685661065 188237.39676764418 213789.8585082807
