367 1379652 1379743 1380608 201033 210.28556485355648 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00180.m4s
370 1393623 1401083 1404195 202105 19.117007188800606 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00181.m4s
372 1418709 1424436 1425556 201119 29.373302176135535 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00182.m4s
374 1425563 1431089 1432756 201700 28.041151119143613 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00183.m4s
375 1432763 1437242 1437971 201479 38.68644393241168 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00184.m4s
378 1445480 1451348 1452945 201639 27.011252511721366 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00185.m4s
380 1459456 1464832 1466290 201302 29.45595551653497 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00186.m4s
382 1468798 1472836 1473653 201940 41.59423274974253 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00187.m4s
384 1473661 1478588 1479253 201067 35.95618741058655 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00188.m4s
386 1479259 1484866 1486256 201836 28.846076890095755 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00189.m4s
388 1492766 1499212 1500567 201252 25.79823099602615 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00190.m4s
390 1500574 1507367 1508621 201929 25.093699515347335 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00191.m4s
392 1508628 1510307 1511134 201743 80.50399042298484 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00192.m4s
394 1511142 1517239 1518651 201274 26.804368091623385 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00193.m4s
396 1522161 1529907 1531314 201834 22.051130776794494 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00194.m4s
398 1531320 1539854 1541826 201426 19.172472872644203 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00195.m4s
400 1541836 1545146 1546653 201777 41.88851982561761 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00196.m4s
402 1546659 1555090 1557479 201217 18.596765249537892 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00197.m4s
404 1565992 1569801 1571004 201925 40.28830806065443 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00198.m4s
406 1571010 1576146 1577500 201062 30.980277349768876 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00199.m4s
408 1581511 1586491 1588128 201861 30.506422850234244 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00200.m4s
410 1588643 1589988 1591788 201330 64.01589825119237 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00201.m4s
411 1591795 1596417 1597184 201733 37.434217851178325 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00202.m4s
414 1611198 1616065 1616860 201393 35.56923348640056 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00203.m4s
416 1616869 1621327 1622683 201694 34.69109047127623 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00204.m4s
418 1623190 1624006 1624796 201340 125.36737235367373 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00205.m4s
420 1624801 1627873 1628626 201903 52.78509803921568 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00206.m4s
422 1628632 1630237 1630921 201303 87.94364351245085 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00207.m4s
424 1630929 1632291 1632937 201748 100.47211155378486 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00208.m4s
426 1632944 1634967 1635662 201773 74.23583517292127 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00209.m4s
428 1635668 1637197 1637875 201196 91.16266425011328 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00210.m4s
430 1637884 1640655 1641185 202031 61.202968797334144 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00211.m4s
432 1641193 1642740 1643327 201146 94.25773195876289 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream0-00212.m4s
