136 457184 457276 462399 1265145 242.59731543624162 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00065.m4s
138 464915 465002 468503 873641 243.4896878483835 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00066.m4s
140 473017 473106 476021 758736 252.5752330226365 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00067.m4s
142 481035 481123 484291 731551 224.67782555282557 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00068.m4s
144 489304 489393 492666 705855 209.9509220701963 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00069.m4s
146 497180 497272 499586 571589 237.5681629260183 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00070.m4s
148 505099 505183 508707 858077 237.8262195121951 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00071.m4s
150 513221 513307 516876 898107 245.72010943912449 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00072.m4s
153 520891 520983 524296 839558 246.5662261380323 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00073.m4s
154 529316 529405 530938 354972 218.84833538840937 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00074.m4s
156 536949 537038 539091 338830 158.18394024276378 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00075.m4s
158 545102 545188 547080 455583 230.32507583417595 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00076.m4s
160 553091 553181 556107 666931 221.13096816976127 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00077.m4s
162 561118 561207 562798 320439 190.7375 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00078.m4s
164 569317 569414 572898 405405 113.20999720748394 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00079.m4s
166 576908 577007 581376 504564 112.92837958818264 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00080.m4s
168 584886 584979 589371 625938 139.56254180602008 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00081.m4s
170 592882 592971 596149 589978 180.58708295071932 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00082.m4s
173 601164 601273 604588 540635 157.8957359813084 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00083.m4s
174 609107 609192 611025 407415 212.41657977059438 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00084.m4s
176 617036 617120 619719 595078 221.79575102497205 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00085.m4s
178 625232 625319 627988 646752 234.67053701015965 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00086.m4s
180 633001 633088 635232 543170 243.46481398476018 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00087.m4s
182 641246 641338 643073 474046 259.46688560481664 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00088.m4s
184 649087 649175 650140 343471 326.18328584995254 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00089.m4s
186 657151 657237 658305 329796 285.7850953206239 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00090.m4s
188 665315 665402 666824 352782 233.78528827037772 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00091.m4s
191 673339 673425 674799 365838 250.57397260273973 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00092.m4s
192 681315 681400 682486 328517 280.54397950469684 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00093.m4s
194 688997 689086 690377 305755 221.56159420289856 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00094.m4s
197 696890 696979 698890 637716 318.858 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00095.m4s
198 704908 704991 706925 446181 221.21021318790284 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00096.m4s
200 712941 713025 716301 373596 111.18928571428572 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00097.m4s
202 721312 721399 722870 346385 222.32670089858794 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00098.m4s
204 728882 728968 733244 1332161 305.4014213663457 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00099.m4s
206 737262 737356 739355 466614 222.94027711419017 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00100.m4s
209 744865 744955 747037 526232 242.27992633517496 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00101.m4s
210 753055 753142 754955 440391 231.78473684210527 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00102.m4s
212 760966 761065 764261 425509 129.13778452200305 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00103.m4s
214 769272 769383 775502 416043 66.78057784911718 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00104.m4s
216 777011 777408 779423 460714 191.00912106135988 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00105.m4s
218 784936 785021 787257 555413 239.2990090478242 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00106.m4s
220 793269 793361 795509 547915 244.60491071428572 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00107.m4s
222 801021 801114 803459 544269 223.24405250205086 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00108.m4s
225 808973 809061 812496 767093 217.73857507805846 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00109.m4s
