   418	1626520 1629233 1629999 201393 57.88818626041966 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00203.m4s
   419	1630006 1630095 1630801 201694 253.70314465408805 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00204.m4s
   420	1630810 1630891 1631539 201340 276.18655692729766 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00205.m4s
   421	1631546 1631633 1632341 201903 253.96603773584906 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00206.m4s
   423	1633350 1634732 1638190 201303 41.59152892561983 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00207.m4s
   426	1638199 1638729 1639218 201748 197.98626104023552 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00208.m4s
   427	1639231 1639318 1639878 201773 311.8593508500773 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00209.m4s
   428	1639884 1639969 1640573 201196 292.01161103047895 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00210.m4s
   430	1645588 1645679 1646592 202031 201.2260956175299 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00211.m4s
   432	1655609 1655695 1656381 201146 260.5518134715026 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00212.m4s
   434	1660899 1660987 1661501 201944 335.45514950166114 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00213.m4s
   436	1669517 1669606 1670886 201121 146.9108838568298 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00214.m4s
   438	1677901 1677991 1678817 201770 220.27292576419214 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00215.m4s
   440	1685833 1685918 1686554 201667 279.70457697642166 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00216.m4s
   442	1699073 1699163 1699973 201564 223.96 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00217.m4s
   445	1709986 1712769 1713661 201300 54.775510204081634 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00218.m4s
   446	1713673 1713761 1714596 201644 218.465872156013 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00219.m4s
   448	1719111 1719197 1720739 201252 123.61916461916462 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00220.m4s
   451	1736756 1737047 1739615 202020 70.6610703043022 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00221.m4s
   453	1740121 1740695 1742342 201128 90.5574065736155 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00222.m4s
   454	1744852 1744939 1745724 201776 231.39449541284404 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00223.m4s
   456	1750744 1750832 1751613 202094 232.55926352128884 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00224.m4s
   458	1760130 1760213 1760992 201091 233.28422273781902 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00225.m4s
   460	1766007 1766098 1766893 201759 227.71896162528216 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00226.m4s
   462	1778912 1778997 1779822 201246 221.14945054945056 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00227.m4s
   464	1781834 1781925 1782728 201821 225.75055928411632 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00228.m4s
   466	1790744 1790831 1791687 201252 213.4167550371156 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00229.m4s
   468	1798203 1798287 1798987 202050 257.71683673469386 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00230.m4s
   470	1808508 1808599 1809482 201148 206.51745379876797 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00231.m4s
   472	1814499 1814593 1816413 201832 105.4503657262278 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00232.m4s
   474	1823929 1824021 1824828 201148 223.74638487208009 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00233.m4s
   476	1830843 1830932 1831815 201834 207.64814814814815 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00234.m4s
   478	1839331 1839417 1840569 201307 162.60662358642972 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00235.m4s
   481	1864590 1864787 1868000 201892 59.205865102639294 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00236.m4s
   483	1882518 1884762 1885879 201556 59.9690568283249 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00237.m4s
   485	1885886 1885982 1887350 201420 137.58196721311475 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00238.m4s
   487	1889359 1890180 1891191 201293 109.87609170305677 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00239.m4s
   489	1892703 1893458 1894156 201910 138.96077081899517 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00240.m4s
   491	1896166 1897631 1898490 201885 86.86962134251291 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00241.m4s
   493	1901001 1903887 1904517 201243 57.23634812286689 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00242.m4s
   494	1906530 1906618 1907468 201681 215.01172707889125 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00243.m4s
   496	1912989 1913075 1913932 201264 213.42948038176033 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00244.m4s
   498	1918948 1919035 1919812 201925 233.70949074074073 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00245.m4s
   500	1926830 1926923 1927663 201150 241.4765906362545 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00246.m4s
   502	1935679 1935763 1936391 201917 283.59129213483146 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00247.m4s
   504	1943906 1944579 1945374 201213 137.06607629427793 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00248.m4s
   506	1952389 1952475 1953100 201794 283.817158931083 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00249.m4s
   508	1958614 1958701 1959191 201251 348.78856152513 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00250.m4s
   511	1972205 1974725 1975530 201893 60.7196992481203 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00251.m4s
   512	1975542 1975632 1976315 201202 260.28719275549804 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00252.m4s
   514	1983831 1983915 1984644 201829 248.2521525215252 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00253.m4s
   516	1994661 1994754 1996275 201349 124.75154894671623 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00254.m4s
   518	1999296 1999379 2000185 201819 227.0179977502812 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00255.m4s
   520	2009202 2009291 2010100 201939 224.87639198218264 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00256.m4s
   522	2016113 2016200 2017073 201375 209.765625 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00257.m4s
   525	2030086 2032559 2033454 201697 59.88628266033254 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00258.m4s
   526	2033468 2033557 2034397 201214 216.59203444564048 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00259.m4s
   529	2046910 2066319 2068707 201717 9.254346928476396 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00260.m4s
   531	2068714 2068909 2070015 201241 154.6817832436587 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00261.m4s
   533	2074029 2075016 2076752 201836 74.1226588321704 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00262.m4s
   535	2078259 2080391 2082966 201291 42.76418100701083 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00263.m4s
   537	2082978 2085078 2085971 201797 67.42298696959573 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00264.m4s
   539	2085977 2089309 2090651 201378 43.08472400513479 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00265.m4s
   541	2095160 2096785 2097594 201710 82.87181594083813 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00266.m4s
   542	2097606 2097693 2098510 201294 222.6703539823009 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00267.m4s
   544	2101023 2101111 2101799 201800 260.0515463917526 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00268.m4s
   546	2109320 2109407 2110143 201380 244.69015795868773 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00269.m4s
   547	2110150 2110239 2110998 201903 238.0931603773585 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00270.m4s
   550	2128020 2128108 2128929 201050 221.1771177117712 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00271.m4s
   553	2152950 2155654 2156587 201909 55.51525982952983 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00272.m4s
   555	2156597 2156708 2157428 201763 242.7954271961492 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00273.m4s
   557	2167442 2172323 2174563 201432 28.287038337312175 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00274.m4s
   559	2174572 2174690 2176914 201662 86.1067463706234 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00275.m4s
   561	2192933 2206529 2208225 201266 13.161522364635104 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00276.m4s
   563	2208234 2208438 2209439 202220 167.8174273858921 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00277.m4s
   565	2219453 2223435 2233344 200946 14.465913181196457 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00278.m4s
   568	2233354 2235635 2236497 201947 64.25294304804326 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00279.m4s
   570	2236504 2236604 2237356 201042 235.96478873239437 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00280.m4s
   571	2237363 2237504 2238141 202014 259.6580976863753 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00281.m4s
   572	2238147 2238374 2239131 201338 204.6117886178862 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00282.m4s
   575	2250643 2257891 2265766 201640 13.333333333333334 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00283.m4s
   578	2265773 2265865 2266684 201445 221.1251372118551 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00284.m4s
   579	2266692 2266777 2267560 201574 232.22811059907835 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00285.m4s
   581	2272071 2272810 2274872 201252 71.85005355230275 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00286.m4s
   583	2280388 2287104 2291967 201836 17.43121167631056 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00287.m4s
   585	2291974 2292369 2293837 201838 108.34031132581858 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00288.m4s
   587	2296847 2298026 2298977 201478 94.5906103286385 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00289.m4s
   589	2298984 2300243 2302085 201829 65.08513382779748 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00290.m4s
   591	2307599 2309796 2311170 201129 56.32287874544945 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00291.m4s
   593	2311177 2319171 2320151 201737 22.48016492088255 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00292.m4s
   595	2320160 2320463 2322204 201379 98.5220156555773 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00293.m4s
   597	2327214 2333073 2358332 201723 6.4825181566938745 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00294.m4s
   600	2358337 2362430 2364032 201287 35.34451273046532 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00295.m4s
   602	2364039 2364140 2365958 202073 105.30119854090673 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00296.m4s
   603	2365966 2366507 2369814 201160 52.276507276507274 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00297.m4s
   605	2378826 2379317 2381514 201642 75.015625 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00298.m4s
   607	2383521 2384340 2386037 201450 80.06756756756756 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00299.m4s
   609	2387043 2388780 2391625 201807 44.04343081623745 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00300.m4s
   611	2398138 2400131 2400876 201228 73.4945215485756 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00301.m4s
   613	2400882 2400995 2401924 201843 193.70729366602689 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00302.m4s
   615	2404933 2405588 2406467 201175 131.14406779661016 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00303.m4s
   617	2409476 2411331 2412114 201851 76.5166793025019 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00304.m4s
   619	2412120 2413980 2414743 201819 76.94205108654212 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00305.m4s
   621	2415250 2416999 2417807 201437 78.77864685177943 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00306.m4s
   622	2417820 2417911 2418729 201619 221.80308030803081 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00307.m4s
   624	2421242 2421337 2422063 201209 245.07795371498173 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00308.m4s
   626	2431580 2431667 2432518 201930 215.2771855010661 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00309.m4s
   629	2446533 2453992 2468900 201158 8.99351723521259 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00310.m4s
   633	2468907 2470492 2471363 201950 82.2271986970684 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00311.m4s
   634	2471373 2471463 2472265 201138 225.49103139013454 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00312.m4s
   635	2472271 2472363 2473218 201836 213.13199577613517 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00313.m4s
   636	2473225 2473317 2474231 201251 200.0506958250497 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00314.m4s
   638	2477744 2477829 2478520 201836 260.0979381443299 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00315.m4s
   640	2486036 2486136 2487941 201266 105.6514435695538 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00316.m4s
   642	2496956 2497054 2498636 202064 120.27619047619048 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00317.m4s
   644	2503650 2503736 2505056 201011 142.9665718349929 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00318.m4s
   646	2510070 2510156 2511201 202164 178.74801061007958 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00319.m4s
   648	2518215 2518307 2519601 201584 145.44300144300144 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00320.m4s
   650	2526617 2526707 2527895 201175 157.41392801251956 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00321.m4s
   652	2533407 2533498 2534207 201836 252.295 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00322.m4s
   654	2541226 2541312 2542098 201251 230.79243119266056 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00323.m4s
   656	2549612 2549699 2550546 201985 216.25802997858673 http://100.64.0.1:7896/dash/0b4SVyP0IqI/media/chunk-stream0-00324.m4s
